,Epoch,Temperature,Humidity,Light,Voltage
6561,6563.0,20.7136,39.7896,68.08,2.67532
6562,6564.0,20.7136,39.8913,71.76,2.67532
6563,6565.0,20.7234,39.9591,71.76,2.67532
6564,6566.0,20.7234,40.00423333333333,71.76,2.6753200000000006
6565,6567.0,20.7234,40.049366666666664,71.76,2.67532
6566,6568.0,20.7234,40.0945,71.76,2.67532
6567,6569.0,20.7283,40.060649999999995,69.92,2.67532
6568,6570.0,20.7332,40.0268,68.08,2.67532
6569,6571.0,20.7185,40.0268,66.24000000000001,2.6633750000000003
6570,6572.0,20.7038,40.0268,64.4,2.65143
6571,6573.0,20.6842,40.0607,64.4,2.66332
6572,6574.0,20.680933333333332,40.0494,61.946666666666665,2.66332
6573,6575.0,20.677666666666667,40.0381,59.49333333333333,2.66332
6574,6576.0,20.6744,40.0268,57.04,2.66332
6575,6577.0,20.679299999999998,39.976,55.2,2.66332
6576,6578.0,20.6842,39.9252,53.36,2.66332
6577,6579.0,20.6842,39.8574,50.6,2.66332
6578,6580.0,20.68746666666667,39.8348,49.373333333333335,2.66332
6579,6581.0,20.690733333333334,39.812200000000004,48.14666666666667,2.66332
6580,6582.0,20.694000000000003,39.7896,46.92,2.66332
6581,6583.0,20.694000000000003,39.7557,46.92,2.66332
6582,6584.0,20.6744,39.7557,46.92,2.66332
6583,6585.0,20.6646,39.8235,46.92,2.66332
6584,6586.0,20.6597,39.8235,46.92,2.66932
6585,6587.0,20.6548,39.8235,46.92,2.67532
6586,6588.0,20.649900000000002,39.8913,46.92,2.66932
6587,6589.0,20.645,39.9591,46.92,2.66332
6588,6590.0,20.6548,40.0268,46.92,2.67532
6589,6591.0,20.6744,40.0945,46.92,2.66332
6590,6592.0,20.6548,40.1622,46.92,2.66332
6591,6593.0,20.6646,40.2638,46.92,2.67532
6592,6594.0,20.6744,40.2638,46.92,2.66332
6593,6595.0,20.6744,40.2976,46.92,2.66332
6594,6596.0,20.6744,40.2638,46.92,2.66332
6595,6597.0,20.6842,40.1961,47.84,2.66932
6596,6598.0,20.694000000000003,40.1284,48.76,2.67532
6597,6599.0,20.6744,40.0945,48.76,2.67532
6598,6600.0,20.6646,40.0945,51.06,2.67532
6599,6601.0,20.6548,40.0945,53.36,2.67532
6600,6602.0,20.6548,40.0945,53.36,2.67532
6601,6603.0,20.6548,40.0607,57.04,2.65143
6602,6604.0,20.6744,40.0268,60.72,2.66332
6603,6605.0,20.6548,40.0268,64.4,2.67532
6604,6606.0,20.6548,39.9929,64.4,2.65143
6605,6607.0,20.6744,39.8913,68.08,2.66332
6606,6608.0,20.6695,39.8913,66.24000000000001,2.66332
6607,6609.0,20.6646,39.8913,64.4,2.66332
6608,6610.0,20.6548,39.9591,60.72,2.66332
6609,6611.0,20.645,39.9252,60.72,2.67532
6610,6612.0,20.6352,39.9591,60.72,2.66332
6611,6613.0,20.664600000000004,39.913900000000005,60.72,2.66332
6612,6614.0,20.694000000000003,39.868700000000004,60.72,2.66332
6613,6615.0,20.7234,39.8235,60.72,2.66332
6614,6616.0,20.7332,39.8235,60.72,2.67532
6615,6617.0,20.7234,39.9591,64.4,2.66332
6616,6618.0,20.7332,39.9929,64.4,2.67532
6617,6619.0,20.7332,40.1622,68.08,2.66332
6618,6620.0,20.7136,40.1961,68.08,2.65143
6619,6621.0,20.7038,40.2976,71.76,2.66332
6620,6622.0,20.7234,40.2976,75.44,2.66332
6621,6623.0,20.7038,40.4328,75.44,2.66332
6622,6624.0,20.7038,40.4328,75.44,2.65143
6623,6625.0,20.7332,40.3652,75.44,2.67532
6624,6626.0,20.7332,40.3652,71.76,2.67532
6625,6627.0,20.7332,40.3652,75.44,2.67532
6626,6628.0,20.7332,40.2638,75.44,2.66332
6627,6629.0,20.7528,40.2299,75.44,2.66332
6628,6630.0,20.7332,40.1622,79.12,2.66332
6629,6631.0,20.7528,40.1622,82.8,2.66332
6630,6632.0,20.791999999999998,40.0268,86.48,2.66332
6631,6633.0,20.8018,39.976,92.0,2.66332
6632,6634.0,20.8116,39.9252,97.52,2.66332
6633,6635.0,20.840999999999998,39.8235,108.56,2.67532
6634,6636.0,20.860599999999998,39.7896,118.68,2.67532
6635,6637.0,20.8802,39.7557,128.8,2.67532
6636,6638.0,20.8704,39.7217,136.16,2.67532
6637,6639.0,20.89,39.704750000000004,143.51999999999998,2.67532
6638,6640.0,20.9096,39.6878,150.88,2.67532
6639,6641.0,20.8998,39.75565,161.92000000000002,2.67532
6640,6642.0,20.89,39.8235,172.96,2.67532
6641,6643.0,20.8998,39.8828,172.96,2.67532
6642,6644.0,20.9096,39.9421,172.96,2.6753200000000006
6643,6645.0,20.919400000000003,40.001400000000004,172.96,2.67532
6644,6646.0,20.9292,40.0607,172.96,2.67532
6645,6647.0,20.9488,40.0776,147.2,2.67532
6646,6648.0,20.9684,40.0945,121.44,2.67532
6647,6649.0,20.988000000000003,40.0268,128.8,2.67532
6648,6650.0,20.9978,39.9929,121.44,2.67532
6649,6651.0,20.9782,40.0268,114.08,2.67532
6650,6652.0,20.9194,40.0945,114.08,2.67532
6651,6653.0,20.87693333333333,40.184733333333334,108.56,2.67132
6652,6654.0,20.834466666666664,40.27496666666667,103.03999999999999,2.66732
6653,6655.0,20.791999999999998,40.3652,97.52,2.66332
6654,6656.0,20.7724,40.4328,97.52,2.67532
6655,6657.0,20.7969,40.382075,95.68,2.67532
6656,6658.0,20.8214,40.33135,93.83999999999999,2.6753200000000006
6657,6659.0,20.8459,40.280625,92.0,2.67532
6658,6660.0,20.8704,40.2299,90.16,2.67532
6659,6661.0,20.8704,40.1622,86.48,2.66332
6660,6662.0,20.9047,40.094475,82.8,2.66632
6661,6663.0,20.938999999999997,40.02675,79.12,2.6693200000000004
6662,6664.0,20.9733,39.959025,75.44,2.67232
6663,6665.0,21.0076,39.8913,71.76,2.67532
6664,6666.0,21.0076,39.9252,71.76,2.67532
6665,6667.0,20.9978,39.9252,68.08,2.67532
6666,6668.0,21.0566,39.8574,143.52,2.67532
6667,6669.0,21.0664,39.8235,143.52,2.67532
6668,6670.0,21.0762,39.8235,150.88,2.67532
6669,6671.0,21.086,39.8235,150.88,2.67532
6670,6672.0,21.0958,39.8235,150.88,2.67532
6671,6673.0,21.086,39.8913,150.88,2.67532
6672,6674.0,21.0958,39.9591,150.88,2.67532
6673,6675.0,21.110500000000002,39.94215,150.88,2.67532
6674,6676.0,21.1252,39.9252,150.88,2.67532
6675,6677.0,21.139899999999997,39.87435,150.88,2.67532
6676,6678.0,21.1546,39.8235,150.88,2.67532
6677,6679.0,21.183999999999997,39.7726,150.88,2.67532
6678,6680.0,21.2134,39.7217,150.88,2.67532
6679,6681.0,21.2477,39.6369,150.88,2.67532
6680,6682.0,21.281999999999996,39.5521,150.88,2.67532
6681,6683.0,21.3114,39.48415,149.04,2.67532
6682,6684.0,21.3408,39.416199999999996,147.20000000000002,2.6753200000000006
6683,6685.0,21.3702,39.34824999999999,145.36,2.67532
6684,6686.0,21.3996,39.2803,143.52,2.67532
6685,6687.0,21.4192,39.2463,143.52,2.67532
6686,6688.0,21.4682,39.127250000000004,143.52,2.67532
6687,6689.0,21.5172,39.0082,143.52,2.67532
6688,6690.0,21.5956,38.9061,143.52,2.67532
6689,6691.0,21.5858,38.872,143.52,2.67532
6690,6692.0,21.5956,38.872,143.52,2.67532
6691,6693.0,21.5711,38.90605,143.52,2.67532
6692,6694.0,21.5466,38.9401,143.52,2.67532
6693,6695.0,21.4976,39.0082,143.52,2.67532
6694,6696.0,21.478,39.07625,143.52,2.67532
6695,6697.0,21.4584,39.1443,143.52,2.67532
6696,6698.0,21.4584,39.1783,143.52,2.67532
6697,6699.0,21.4584,39.2123,143.52,2.67532
6698,6700.0,21.4584,39.2463,150.88,2.67532
6699,6701.0,21.4682,39.2463,150.88,2.67532
6700,6702.0,21.5074,39.2123,150.88,2.67532
6701,6703.0,21.5172,39.2463,150.88,2.67532
6702,6704.0,21.5368,39.20661666666666,152.10666666666665,2.6753199999999997
6703,6705.0,21.5564,39.166933333333326,153.33333333333331,2.67532
6704,6706.0,21.576,39.12724999999999,154.56,2.67532
6705,6707.0,21.5956,39.08756666666666,155.78666666666666,2.6753200000000006
6706,6708.0,21.6152,39.04788333333333,157.01333333333332,2.67532
6707,6709.0,21.6348,39.0082,158.24,2.67532
6708,6710.0,21.64786666666667,38.97416666666667,160.69333333333336,2.6753200000000006
6709,6711.0,21.660933333333332,38.940133333333335,163.14666666666668,2.67532
6710,6712.0,21.674,38.9061,165.6,2.67532
6711,6713.0,21.674,38.872,158.24,2.68742
6712,6714.0,21.6544,38.88336666666667,160.69333333333336,2.683386666666667
6713,6715.0,21.6348,38.894733333333335,163.14666666666668,2.6793533333333333
6714,6716.0,21.6152,38.9061,165.6,2.67532
6715,6717.0,21.6838,38.752700000000004,161.92000000000002,2.67532
6716,6718.0,21.7524,38.5993,158.24,2.67532
6717,6719.0,21.8112,38.5311,158.24,2.68742
6718,6720.0,21.8112,38.4629,158.24,2.67532
6719,6721.0,21.8112,38.4629,158.24,2.67532
6720,6722.0,21.8112,38.4629,165.6,2.67532
6721,6723.0,21.8112,38.4629,165.6,2.67532
6722,6724.0,21.837333333333333,38.417366666666666,165.6,2.6793533333333333
6723,6725.0,21.863466666666667,38.371833333333335,165.6,2.6833866666666664
6724,6726.0,21.8896,38.3263,165.6,2.68742
6725,6727.0,21.879800000000003,38.3946,169.28,2.6813700000000003
6726,6728.0,21.87,38.4629,172.96,2.67532
6727,6729.0,21.820999999999998,38.5652,172.96,2.67532
6728,6730.0,21.8161,38.61635,172.96,2.67532
6729,6731.0,21.8112,38.6675,172.96,2.67532
6730,6732.0,21.7916,38.8039,172.96,2.67532
6731,6733.0,21.772,38.8039,172.96,2.67532
6732,6734.0,21.7622,38.83795,176.64,2.67532
6733,6735.0,21.7524,38.872,180.32,2.67532
6734,6736.0,21.7916,38.8039,180.32,2.67532
6735,6737.0,21.7916,38.8039,187.68,2.67532
6736,6738.0,21.8112,38.7357,187.68,2.67532
6737,6739.0,21.8112,38.7016,191.36,2.67532
6738,6740.0,21.8112,38.6675,195.04,2.67532
6739,6741.0,21.8308,38.5993,202.4,2.67532
6740,6742.0,21.8602,38.497,202.4,2.68742
6741,6743.0,21.8553,38.51405,206.07999999999998,2.68742
6742,6744.0,21.8504,38.5311,209.76,2.68742
6743,6745.0,21.8308,38.5311,209.76,2.67532
6744,6746.0,21.866733333333332,38.47423333333334,214.66666666666666,2.6753200000000006
6745,6747.0,21.90266666666667,38.417366666666666,219.57333333333332,2.67532
6746,6748.0,21.9386,38.3605,224.48,2.67532
6747,6749.0,21.9582,38.2922,224.48,2.67532
6748,6750.0,22.017,38.1555,235.52,2.68742
6749,6751.0,22.0758,38.0529,224.48,2.68742
6750,6752.0,22.0758,38.0529,217.12,2.67532
6751,6753.0,22.0954,38.0529,217.12,2.68742
6752,6754.0,22.1444,37.9845,209.76,2.68742
6753,6755.0,22.2032,37.9503,209.76,2.68742
6754,6756.0,22.2424,37.9161,209.76,2.68742
6755,6757.0,22.265266666666665,37.9161,209.76,2.68742
6756,6758.0,22.288133333333334,37.9161,209.76,2.68742
6757,6759.0,22.311,37.9161,209.76,2.68742
6758,6760.0,22.3306,37.9503,209.76,2.68742
6759,6761.0,22.3502,37.9161,202.4,2.67532
6760,6762.0,22.36,37.9161,202.4,2.67532
6761,6763.0,22.3502,37.9161,202.4,2.68742
6762,6764.0,22.4286,37.7792,202.4,2.67532
6763,6765.0,22.433500000000002,37.762100000000004,202.4,2.6813700000000003
6764,6766.0,22.4384,37.745,202.4,2.68742
6765,6767.0,22.458000000000002,37.7107,195.04,2.68742
6766,6768.0,22.4874,37.6422,195.04,2.67532
6767,6769.0,22.5364,37.5737,195.04,2.68742
6768,6770.0,22.5364,37.5737,195.04,2.68742
6769,6771.0,22.5756,37.5051,195.04,2.68742
6770,6772.0,22.5756,37.4708,195.04,2.68742
6771,6773.0,22.6148,37.4022,195.04,2.68742
6772,6774.0,22.6246,37.3679,191.36,2.68742
6773,6775.0,22.6344,37.3336,187.68,2.68742
6774,6776.0,22.627866666666666,37.3336,187.67999999999998,2.68742
6775,6777.0,22.621333333333332,37.3336,187.68,2.68742
6776,6778.0,22.6148,37.3336,187.68,2.68742
6777,6779.0,22.6344,37.3336,187.68,2.68742
6778,6780.0,22.6442,37.2993,187.68,2.68742
6779,6781.0,22.6638,37.2993,187.68,2.68742
6780,6782.0,22.654,37.2993,187.68,2.68742
6781,6783.0,22.703000000000003,37.2307,187.68,2.69964
6782,6784.0,22.752,37.1963,187.68,2.68742
6783,6785.0,22.7716,37.162,180.32,2.68742
6784,6786.0,22.7716,37.162,180.32,2.69964
6785,6787.0,22.7912,37.2307,180.32,2.68742
6786,6788.0,22.801,37.1963,180.32,2.68742
6787,6789.0,22.8304,37.162,180.32,2.69964
6788,6790.0,22.8157,37.196349999999995,184.0,2.69353
6789,6791.0,22.801,37.2307,187.68,2.68742
6790,6792.0,22.8108,37.2307,187.68,2.68742
6791,6793.0,22.8206,37.2307,187.68,2.68742
6792,6794.0,22.8206,37.2307,187.68,2.68742
6793,6795.0,22.8451,37.196349999999995,187.68,2.69353
6794,6796.0,22.8696,37.162,187.68,2.69964
6795,6797.0,22.8598,37.179175,187.68,2.696585
6796,6798.0,22.849999999999998,37.19635,187.67999999999998,2.6935299999999995
6797,6799.0,22.8402,37.213525000000004,187.68,2.6904749999999997
6798,6800.0,22.8304,37.2307,187.68,2.68742
6799,6801.0,22.843466666666668,37.2078,190.13333333333333,2.68742
6800,6802.0,22.85653333333333,37.1849,192.58666666666664,2.68742
6801,6803.0,22.8696,37.162,195.04,2.68742
6802,6804.0,22.9088,37.093275,193.2,2.68742
6803,6805.0,22.947999999999997,37.02455,191.35999999999999,2.68742
6804,6806.0,22.987199999999998,36.955825,189.51999999999998,2.68742
6805,6807.0,23.0264,36.8871,187.68,2.68742
6806,6808.0,23.0754,36.8183,195.04,2.69964
6807,6809.0,23.095,36.8183,187.68,2.69964
6808,6810.0,23.1538,36.7495,187.68,2.68742
6809,6811.0,23.2224,36.6463,187.68,2.69964
6810,6812.0,23.241999999999997,36.6118,187.68,2.69964
6811,6813.0,23.2616,36.6118,187.68,2.69964
6812,6814.0,23.3057,36.5085,191.36,2.69964
6813,6815.0,23.3498,36.4052,195.04,2.69964
6814,6816.0,23.38508,36.35002,196.512,2.69964
6815,6817.0,23.42036,36.29484,197.984,2.69964
6816,6818.0,23.45564,36.23966,199.45600000000002,2.69964
6817,6819.0,23.49092,36.18448,200.928,2.69964
6818,6820.0,23.5262,36.1293,202.4,2.69964
6819,6821.0,23.5556,36.1293,202.4,2.69964
6820,6822.0,23.5066,36.2673,209.76,2.69964
6821,6823.0,23.5262,36.1983,209.76,2.69964
6822,6824.0,23.5458,36.1293,209.76,2.69964
6823,6825.0,23.5262,36.1638,209.76,2.69964
6824,6826.0,23.5066,36.1983,209.76,2.69964
6825,6827.0,23.5164,36.1638,209.76,2.69964
6826,6828.0,23.5409,36.1638,209.76,2.69964
6827,6829.0,23.5654,36.1638,209.76,2.69964
6828,6830.0,23.5997,36.112049999999996,209.76,2.69964
6829,6831.0,23.634,36.0603,209.76,2.69964
6830,6832.0,23.6438,36.0603,209.76,2.69353
6831,6833.0,23.6536,36.0603,209.76,2.68742
6832,6834.0,23.6536,36.1293,209.76,2.69353
6833,6835.0,23.6536,36.1983,209.76,2.69964
6834,6836.0,23.65605,36.1983,209.76,2.69964
6835,6837.0,23.6585,36.1983,209.76,2.69964
6836,6838.0,23.66095,36.1983,209.76,2.69964
6837,6839.0,23.6634,36.1983,209.76,2.69964
6838,6840.0,23.67973333333333,36.14076666666667,209.76,2.69964
6839,6841.0,23.696066666666667,36.08323333333334,209.76,2.69964
6840,6842.0,23.7124,36.0257,209.76,2.69964
6841,6843.0,23.7712,35.9567,209.76,2.69964
6842,6844.0,23.8104,35.9221,209.76,2.69964
6843,6845.0,23.7712,36.0603,209.76,2.71196
6844,6846.0,23.75552,36.12238,211.23199999999997,2.709496
6845,6847.0,23.73984,36.18446,212.70399999999998,2.7070320000000003
6846,6848.0,23.72416,36.24654,214.17600000000002,2.704568
6847,6849.0,23.70848,36.308620000000005,215.64800000000002,2.7021040000000003
6848,6850.0,23.6928,36.3707,217.12,2.69964
6849,6851.0,23.6928,36.3707,217.12,2.69964
6850,6852.0,23.7124,36.3362,224.48,2.69964
6851,6853.0,23.751599999999996,36.25573333333333,228.16,2.69964
6852,6854.0,23.790799999999997,36.175266666666666,231.84,2.69964
6853,6855.0,23.83,36.0948,235.52,2.69964
6854,6856.0,23.839799999999997,36.043,242.88,2.69964
6855,6857.0,23.8496,35.9912,250.24,2.69964
6856,6858.0,23.8888,35.9567,250.24,2.69964
6857,6859.0,23.9182,35.904849999999996,250.24,2.69964
6858,6860.0,23.9476,35.853,250.24,2.69964
6859,6861.0,23.9574,35.853,235.52,2.69964
6860,6862.0,23.9182,35.9221,229.38666666666668,2.69964
6861,6863.0,23.878999999999998,35.9912,223.25333333333333,2.69964
6862,6864.0,23.8398,36.0603,217.12,2.69964
6863,6865.0,23.852050000000002,36.0603,217.12,2.69964
6864,6866.0,23.8643,36.0603,217.12,2.69964
6865,6867.0,23.87655,36.0603,217.12,2.69964
6866,6868.0,23.8888,36.0603,217.12,2.69964
6867,6869.0,23.9084,36.02575,217.12,2.69964
6868,6870.0,23.928,35.9912,217.12,2.69964
6869,6871.0,23.9476,35.96356,217.11999999999998,2.69964
6870,6872.0,23.967200000000002,35.93592,217.11999999999998,2.69964
6871,6873.0,23.986800000000002,35.90828,217.11999999999998,2.69964
6872,6874.0,24.0064,35.88064,217.12,2.69964
6873,6875.0,24.026,35.853,217.12,2.69964
6874,6876.0,24.0554,35.7839,217.12,2.69964
6875,6877.0,24.0554,35.7494,217.12,2.69964
6876,6878.0,24.0946,35.714800000000004,219.57333333333335,2.69964
6877,6879.0,24.1338,35.6802,222.02666666666667,2.69964
6878,6880.0,24.173000000000002,35.6456,224.48,2.69964
6879,6881.0,24.2122,35.5764,235.52,2.69964
6880,6882.0,24.274266666666666,35.484100000000005,231.84,2.703746666666667
6881,6883.0,24.336333333333332,35.3918,228.16,2.7078533333333334
6882,6884.0,24.3984,35.2995,224.48,2.71196
6883,6885.0,24.4572,35.1609,224.48,2.69964
6884,6886.0,24.4866,35.0915,224.48,2.71196
6885,6887.0,24.516,35.0222,217.12,2.71196
6886,6888.0,24.5454,34.9181,217.12,2.69964
6887,6889.0,24.540499999999998,34.889166666666675,217.11999999999998,2.7016933333333335
6888,6890.0,24.5356,34.86023333333334,217.11999999999998,2.7037466666666665
6889,6891.0,24.530699999999996,34.831300000000006,217.11999999999998,2.7057999999999995
6890,6892.0,24.525799999999993,34.80236666666667,217.11999999999998,2.707853333333333
6891,6893.0,24.520899999999997,34.77343333333334,217.12,2.7099066666666665
6892,6894.0,24.516,34.7445,217.12,2.71196
6893,6895.0,24.4866,34.8139,217.12,2.71196
6894,6896.0,24.467,34.8139,209.76,2.71196
6895,6897.0,24.418,34.9527,209.76,2.7058
6896,6898.0,24.369,35.0915,209.76,2.69964
6897,6899.0,24.3592,35.1262,206.07999999999998,2.7058
6898,6900.0,24.3494,35.1609,202.4,2.71196
6899,6901.0,24.369,35.1262,202.4,2.7058
6900,6902.0,24.3886,35.0915,202.4,2.69964
6901,6903.0,24.4131,35.05685,202.4,2.7058
6902,6904.0,24.4376,35.0222,202.4,2.71196
6903,6905.0,24.4327,34.9875,206.07999999999998,2.7058
6904,6906.0,24.4278,34.9528,209.76,2.69964
6905,6907.0,24.3886,34.9528,209.76,2.69964
6906,6908.0,24.3886,34.9528,209.76,2.71196
6907,6909.0,24.3788,34.9528,209.76,2.71196
6908,6910.0,24.3788,34.9528,202.4,2.71196
6909,6911.0,24.3788,34.9875,202.4,2.71196
6910,6912.0,24.38533333333333,34.9875,199.9466666666667,2.71196
6911,6913.0,24.391866666666665,34.9875,197.49333333333334,2.71196
6912,6914.0,24.3984,34.9875,195.04,2.71196
6913,6915.0,24.3984,34.9528,195.04,2.71196
6914,6916.0,24.3788,34.9875,195.04,2.69964
6915,6917.0,24.369,35.0222,195.04,2.71196
6916,6918.0,24.3788,35.0222,195.04,2.69964
6917,6919.0,24.3788,35.0222,199.94666666666663,2.703746666666667
6918,6920.0,24.3788,35.0222,204.8533333333333,2.7078533333333334
6919,6921.0,24.3788,35.0222,209.76,2.71196
6920,6922.0,24.3739,35.0222,217.12,2.7058
6921,6923.0,24.369,35.0222,224.48,2.69964
6922,6924.0,24.3592,35.0568,224.48,2.71196
6923,6925.0,24.3788,35.0222,217.12,2.71196
6924,6926.0,24.369,35.0222,217.12,2.71196
6925,6927.0,24.369,35.0222,217.12,2.69964
6926,6928.0,24.369,35.0915,217.12,2.69964
6927,6929.0,24.3788,35.0222,209.76,2.69964
6928,6930.0,24.3592,35.05685,209.76,2.69964
6929,6931.0,24.3396,35.0915,209.76,2.69964
6930,6932.0,24.32,35.0915,209.76,2.69964
6931,6933.0,24.32,35.0915,209.76,2.69964
6932,6934.0,24.3298,35.0915,209.76,2.69964
6933,6935.0,24.3298,35.0915,202.4,2.71196
6934,6936.0,24.3298,35.1609,195.04,2.69964
6935,6937.0,24.339599999999997,35.1609,195.04,2.7058
6936,6938.0,24.3494,35.1609,195.04,2.71196
6937,6939.0,24.3886,35.0915,195.04,2.69964
6938,6940.0,24.369,35.0568,195.04,2.71196
6939,6941.0,24.32,35.0915,195.04,2.71196
6940,6942.0,24.2906,35.2302,195.04,2.69964
6941,6943.0,24.2612,35.3687,195.04,2.69964
6942,6944.0,24.2122,35.438,195.04,2.71196
6943,6945.0,24.2514,35.4034,195.04,2.71196
6944,6946.0,24.3004,35.2995,195.04,2.69964
6945,6947.0,24.3298,35.2302,195.04,2.71196
6946,6948.0,24.3592,35.1609,195.04,2.69964
6947,6949.0,24.418000000000003,35.0915,195.04,2.71196
6948,6950.0,24.4082,35.0915,187.68,2.71196
6949,6951.0,24.4082,35.0915,187.68,2.71196
6950,6952.0,24.408200000000004,35.0915,187.67999999999998,2.71196
6951,6953.0,24.4082,35.0915,187.68,2.71196
6952,6954.0,24.4082,35.0915,187.68,2.71196
6953,6955.0,24.398400000000002,35.1262,187.68,2.71196
6954,6956.0,24.3886,35.1609,187.68,2.71196
6955,6957.0,24.4278,35.0568,187.68,2.69964
6956,6958.0,24.4278,35.0222,180.32,2.71196
6957,6959.0,24.4376,35.0568,180.32,2.69964
6958,6960.0,24.3641,35.2474,180.32,2.7058
6959,6961.0,24.2906,35.438,180.32,2.71196
6960,6962.0,24.271,35.4726,180.32,2.69964
6961,6963.0,24.32,35.438,180.32,2.71196
6962,6964.0,24.3396,35.3341,180.32,2.69964
6963,6965.0,24.3298,35.38605,180.32,2.69964
6964,6966.0,24.32,35.438,180.32,2.69964
6965,6967.0,24.2906,35.611,180.32,2.69964
6966,6968.0,24.3396,35.5418,187.68,2.71196
6967,6969.0,24.396440000000002,35.46562,189.152,2.709496
6968,6970.0,24.453280000000003,35.38944,190.62399999999997,2.7070320000000003
6969,6971.0,24.51012,35.31326,192.09599999999998,2.704568
6970,6972.0,24.56696,35.23708,193.56799999999998,2.7021040000000003
6971,6973.0,24.6238,35.1609,195.04,2.69964
6972,6974.0,24.6336,35.1609,202.4,2.71196
6973,6975.0,24.6434,35.2302,209.76,2.71196
6974,6976.0,24.6875,35.0915,222.64,2.71196
6975,6977.0,24.7316,34.9528,235.52,2.71196
6976,6978.0,24.761,34.9528,250.24,2.71196
6977,6979.0,24.7365,34.9181,257.6,2.71196
6978,6980.0,24.712,34.8834,264.96,2.71196
6979,6981.0,24.7218,34.9181,272.32,2.71196
6980,6982.0,24.7316,34.9528,279.68,2.71196
6981,6983.0,24.712,35.1262,294.4,2.71196
6982,6984.0,24.7316,35.0568,294.4,2.71196
6983,6985.0,24.716900000000003,35.091499999999996,301.76,2.71196
6984,6986.0,24.7022,35.1262,309.12,2.71196
6985,6987.0,24.6581,35.24745,294.4,2.7058
6986,6988.0,24.614,35.3687,279.68,2.69964
6987,6989.0,24.614,35.3341,279.68,2.71196
6988,6990.0,24.6532,35.1609,279.68,2.71196
6989,6991.0,24.6924,35.0915,279.68,2.71196
6990,6992.0,24.712,35.0568,279.68,2.69964
6991,6993.0,24.712,35.2302,294.4,2.71196
6992,6994.0,24.7512,35.19555,301.76,2.71196
6993,6995.0,24.7904,35.1609,309.12,2.71196
6994,6996.0,24.81,35.1609,309.12,2.71196
6995,6997.0,24.8394,35.1262,294.4,2.71196
6996,6998.0,24.8443,35.0742,272.32,2.71196
6997,6999.0,24.8492,35.0222,250.24,2.71196
6998,7000.0,24.859,34.9528,235.52,2.71196
6999,7001.0,24.8982,34.8834,224.48,2.71196
7000,7002.0,24.891666666666666,34.9759,224.48,2.71196
7001,7003.0,24.885133333333332,35.0684,224.48,2.71196
7002,7004.0,24.8786,35.1609,224.48,2.71196
7003,7005.0,24.780599999999996,35.460699999999996,228.16,2.707853333333333
7004,7006.0,24.682599999999997,35.76049999999999,231.84,2.7037466666666665
7005,7007.0,24.5846,36.0603,235.52,2.69964
7006,7008.0,24.5748,35.9567,235.52,2.71196
7007,7009.0,24.6532,35.853,235.52,2.71196
7008,7010.0,24.712,35.7494,250.24,2.71196
7009,7011.0,24.81,35.4726,250.24,2.71196
7010,7012.0,24.8394,35.3341,264.96,2.71196
7011,7013.0,24.8982,35.2302,279.68,2.71196
7012,7014.0,24.9423,35.1262,287.03999999999996,2.71196
7013,7015.0,24.9864,35.0222,294.4,2.71196
7014,7016.0,25.0256,34.9181,279.68,2.71196
7015,7017.0,25.0256,34.8834,264.96,2.71196
7016,7018.0,25.0452,34.8834,250.24,2.71196
7017,7019.0,25.0305,34.84865,242.88,2.71196
7018,7020.0,25.0158,34.8139,235.52,2.71196
7019,7021.0,25.0256,34.8834,235.52,2.71196
7020,7022.0,25.079500000000003,34.796549999999996,257.6,2.71196
7021,7023.0,25.1334,34.7097,279.68,2.71196
7022,7024.0,25.104,34.7792,279.68,2.71196
7023,7025.0,25.0991,34.80525,276.0,2.71196
7024,7026.0,25.0942,34.8313,272.32,2.71196
7025,7027.0,25.0893,34.85735,268.64,2.71196
7026,7028.0,25.0844,34.8834,264.96,2.71196
7027,7029.0,25.0844,34.8139,264.96,2.7244
7028,7030.0,25.0844,34.8487,264.96,2.71196
7029,7031.0,25.1628,34.7097,264.96,2.7244
7030,7032.0,25.1432,34.7445,264.96,2.71196
7031,7033.0,25.1236,34.76185,257.6,2.7181800000000003
7032,7034.0,25.104,34.7792,250.24,2.7244
7033,7035.0,25.0452,34.9875,250.24,2.71196
7034,7036.0,25.0256,35.039500000000004,264.96000000000004,2.71196
7035,7037.0,25.006,35.0915,279.68,2.71196
7036,7038.0,25.0648,35.0915,264.96,2.71196
7037,7039.0,25.084400000000002,35.0915,279.67999999999995,2.71196
7038,7040.0,25.104,35.0915,294.4,2.71196
7039,7041.0,25.104,35.0568,279.68,2.7244
7040,7042.0,25.1432,35.0222,309.12,2.71196
7041,7043.0,25.1922,34.8834,323.84,2.71196
7042,7044.0,25.1726,34.9528,279.68,2.71196
7043,7045.0,25.201999999999998,34.9528,279.68,2.71196
7044,7046.0,25.3196,34.7445,279.68,2.7244
7045,7047.0,25.4274,34.536,279.68,2.7244
7046,7048.0,25.4617,34.46645,279.68,2.7244
7047,7049.0,25.496,34.3969,279.68,2.7244
7048,7050.0,25.4764,34.4664,279.68,2.7244
7049,7051.0,25.4862,34.4664,287.03999999999996,2.7244
7050,7052.0,25.496,34.4664,294.4,2.7244
7051,7053.0,25.5548,34.2925,294.4,2.7244
7052,7054.0,25.545,34.3273,309.12,2.71196
7053,7055.0,25.5548,34.3969,309.12,2.7244
