Temperature,Temperature,Temperature,,,,Humidity,Humidity,Humidity,,,,Voltage,Voltage,Voltage
22.90145,22.1738,21.282,,,,36.14655,36.7839,39.7217,,,,2.67232,2.68742,2.67532
22.9039,22.164,21.3016,,,,36.1638,36.8183,39.7557,,,,2.66932,2.68742,2.67532
22.90635,22.1738,21.3016,,,,36.18105,36.8183,39.7557,,,,2.66632,2.68742,2.67532
22.9088,22.1836,21.3114,,,,36.1983,36.8183,39.7557,,,,2.66332,2.68742,2.67532
22.9382,22.1738,21.3212,,,,36.1983,36.8183,39.7217,,,,2.67532,2.68742,2.67532
22.997,22.2032,21.3212,,,,36.0603,36.8183,39.7557,,,,2.67532,2.68742,2.67532
23.0068,22.1836,21.3408,,,,36.0603,36.8183,39.6878,,,,2.67532,2.68742,2.67532
23.0166,22.2032,21.3604,,,,36.0603,36.8183,39.62,,,,2.67532,2.68742,2.67532
23.00516667,22.2081,21.3702,,,,36.06605,36.7839,39.62,,,,2.67532,2.68742,2.67532
22.99373333,22.213,21.3849,,,,36.0718,36.7495,39.62,,,,2.67532,2.68742,2.66932
22.9823,22.2032,21.3996,,,,36.07755,36.8183,39.62,,,,2.67532,2.68742,2.66332
22.97086667,22.213,21.4192,,,,36.0833,36.8183,39.5521,,,,2.67532,2.68742,2.67532
22.95943333,22.2228,21.4192,,,,36.08905,36.7495,39.5521,,,,2.67532,2.68742,2.66332
22.948,22.2326,21.4388,,,,36.0948,36.7495,39.5521,,,,2.67532,2.68742,2.67532
23.0264,22.24893333,21.429,,,,36.0603,36.72656667,39.5521,,,,2.67532,2.68742,2.67532
23.0411,22.26526667,21.4388,,,,36.0085,36.70363333,39.5521,,,,2.67532,2.68742,2.67532
23.0558,22.2816,21.4486,,,,35.9567,36.6807,39.5521,,,,2.67532,2.68742,2.67532
23.0558,22.3012,21.478,,,,35.9567,36.6463,39.4842,,,,2.67532,2.68742,2.67532
23.046,22.311,21.4682,,,,35.9567,36.6118,39.4502,,,,2.67532,2.67532,2.67532
23.0264,22.3404,21.478,,,,36.0085,36.543,39.4332,,,,2.67532,2.69964,2.67532
23.0068,22.3306,21.4878,,,,36.0603,36.543,39.4162,,,,2.67532,2.68742,2.67532
23.046,22.3404,21.5172,,,,36.00273333,36.543,39.4162,,,,2.67532,2.68742,2.67532
23.0852,22.3502,21.5564,,,,35.94516667,36.543,39.3483,,,,2.67532,2.68742,2.67532
23.1244,22.3502,21.5564,,,,35.8876,36.543,39.2803,,,,2.67532,2.68742,2.67532
23.046,22.3502,21.5711,,,,35.9567,36.543,39.2803,,,,2.67532,2.68742,2.67532
23.0362,22.3404,21.5858,,,,35.9912,36.543,39.2803,,,,2.68742,2.68742,2.67532
23.05906667,22.3698,21.6054,,,,35.9912,36.4741,39.2463,,,,2.683386667,2.68742,2.67532
23.08193333,22.3551,21.625,,,,35.9912,36.50855,39.2123,,,,2.679353333,2.68742,2.67532
23.1048,22.3404,21.6348,,,,35.9912,36.543,39.18963333,,,,2.67532,2.68742,2.67532
23.144,22.34693333,21.6446,,,,35.9221,36.543,39.16696667,,,,2.67532,2.68742,2.67532
23.1048,22.35346667,21.6544,,,,36.0257,36.543,39.1443,,,,2.67532,2.68742,2.67532
23.0656,22.36,21.6544,,,,36.1293,36.543,39.1443,,,,2.67532,2.68742,2.67532
23.046,22.3698,21.6544,,,,36.1293,36.5774,39.1783,,,,2.67532,2.68742,2.68742
23.0558,22.3894,21.6642,,,,36.1293,36.543,39.1783,,,,2.67532,2.68742,2.68137
23.0656,22.3943,21.674,,,,36.2328,36.543,39.1783,,,,2.67532,2.68742,2.67532
23.0558,22.3992,21.7034,,,,36.25005,36.543,39.1273,,,,2.67532,2.68742,2.67532
23.046,22.409,21.7328,,,,36.2673,36.543,39.0763,,,,2.67532,2.68742,2.67532
23.046,22.4384,21.7328,,,,36.2673,36.5085,39.1103,,,,2.67532,2.69964,2.68742
23.046,22.43513333,21.7328,,,,36.1983,36.52,39.1103,,,,2.67532,2.695566667,2.685
23.095,22.43186667,21.7328,,,,36.0603,36.5315,39.1103,,,,2.67532,2.691493333,2.68258
23.1636,22.4286,21.7328,,,,35.9221,36.543,39.1103,,,,2.67532,2.68742,2.68016
23.15968,22.4384,21.7328,,,,35.94282,36.5085,39.1103,,,,2.67774,2.68742,2.67774
23.15576,22.409,21.7328,,,,35.96354,36.543,39.1103,,,,2.68016,2.68742,2.67532
23.15184,22.4384,21.7426,,,,35.98426,36.543,39.1035,,,,2.68258,2.69964,2.67532
23.14792,22.46126667,21.7524,,,,36.00498,36.49706667,39.0967,,,,2.685,2.695566667,2.67532
23.144,22.48413333,21.7622,,,,36.0257,36.45113333,39.0899,,,,2.68742,2.691493333,2.67532
23.0705,22.507,21.772,,,,36.16375,36.4052,39.0831,,,,2.68137,2.68742,2.67532
22.997,22.5364,21.7818,,,,36.3018,36.3362,39.0763,,,,2.67532,2.68742,2.67532
23.046,22.54375,21.8014,,,,36.2213,36.3276,39.0763,,,,2.67532,2.68742,2.67532
23.095,22.5511,21.8112,,,,36.1408,36.319,39.0082,,,,2.67532,2.68742,2.67532
23.144,22.55845,21.8112,,,,36.0603,36.3104,38.9855,,,,2.67532,2.68742,2.67532
23.13665,22.5658,21.8112,,,,36.07755,36.3018,38.9628,,,,2.678345,2.68742,2.67532
23.1293,22.5854,21.8112,,,,36.0948,36.2673,38.9401,,,,2.68137,2.68742,2.67532
23.12195,22.5952,21.8112,,,,36.11205,36.2673,38.9742,,,,2.684395,2.68742,2.67532
23.1146,22.5756,21.8112,,,,36.1293,36.2673,39.0082,,,,2.68742,2.68742,2.67532
23.1244,22.5658,21.8112,,,,36.1293,36.2673,39.0082,,,,2.67532,2.68742,2.67532
23.144,22.5658,21.8112,,,,36.1293,36.2673,39.0082,,,,2.67532,2.68742,2.67532
23.1489,22.5658,21.8112,,,,36.14655,36.2673,39.0082,,,,2.67532,2.68742,2.67532
23.1538,22.5756,21.82345,,,,36.1638,36.3018,39.0082,,,,2.67532,2.69964,2.67532
23.1587,22.5854,21.8357,,,,36.18105,36.3362,39.0082,,,,2.67532,2.69964,2.67532
23.1636,22.5658,21.84795,,,,36.1983,36.3362,39.0082,,,,2.67532,2.69964,2.67532
23.1538,22.5658,21.8602,,,,36.1983,36.3707,39.0082,,,,2.67532,2.69964,2.67532
23.1538,22.5854,21.8798,,,,36.2328,36.4052,38.97415,,,,2.67532,2.68742,2.67532
23.1636,22.5658,21.8994,,,,36.1983,36.4052,38.9401,,,,2.68742,2.68742,2.67532
23.193,22.5756,21.87,,,,36.1293,36.4052,38.9401,,,,2.67532,2.68742,2.67532
23.2224,22.5756,21.88306667,,,,36.1293,36.4052,38.9401,,,,2.67532,2.68742,2.67532
23.1734,22.5756,21.89613333,,,,36.1638,36.4396,38.9401,,,,2.67532,2.68742,2.67532
23.193,22.5952,21.9092,,,,36.1293,36.4052,38.9401,,,,2.67532,2.68742,2.67532
23.1881,22.5952,21.8994,,,,36.11205,36.3707,38.9401,,,,2.67532,2.69964,2.67532
23.1832,22.5952,21.8896,,,,36.0948,36.4052,38.9401,,,,2.67532,2.69964,2.67532
23.1048,22.6148,21.8896,,,,36.2673,36.3018,38.9401,,,,2.67532,2.69964,2.67532
23.1636,22.6246,21.8896,,,,36.1638,36.3362,38.9401,,,,2.67532,2.68742,2.67532
23.1244,22.6099,21.9092,,,,36.2673,36.3707,38.9401,,,,2.67532,2.69353,2.67532
23.1342,22.5952,21.91165,,,,36.2328,36.4052,38.9316,,,,2.67532,2.69964,2.67532
23.144,22.6148,21.9141,,,,36.1983,36.3362,38.9231,,,,2.67532,2.68742,2.67532
23.144,22.6246,21.91655,,,,36.1983,36.319,38.9146,,,,2.67532,2.68742,2.67532
23.144,22.6344,21.919,,,,36.1983,36.3018,38.9061,,,,2.67532,2.68742,2.67532
23.242,22.654,21.9288,,,,36.0603,36.2673,38.872,,,,2.67532,2.69964,2.68742
23.2763,22.654,21.9484,,,,35.9912,36.2673,38.872,,,,2.67532,2.68742,2.68742
23.3106,22.6442,21.9484,,,,35.9221,36.3018,38.9061,,,,2.67532,2.68742,2.67532
23.30276,22.6344,21.94513333,,,,35.93592,36.3362,38.91743333,,,,2.67532,2.69964,2.67532
23.29492,22.6344,21.94186667,,,,35.94974,36.3362,38.92876667,,,,2.67532,2.68742,2.67532
23.28708,22.654,21.9386,,,,35.96356,36.3018,38.9401,,,,2.67532,2.69964,2.67532
23.27924,22.6442,21.9484,,,,35.97738,36.3018,38.90605,,,,2.67532,2.68742,2.67532
23.2714,22.6344,21.9582,,,,35.9912,36.3362,38.872,,,,2.67532,2.68742,2.67532
23.2567,22.6344,21.96146667,,,,36.0775,36.3362,38.872,,,,2.67532,2.69964,2.67532
23.242,22.6442,21.96473333,,,,36.1638,36.3362,38.872,,,,2.67532,2.69964,2.67532
23.2616,22.6442,21.968,,,,36.1293,36.3707,38.872,,,,2.68137,2.68742,2.67532
23.2812,22.654,21.968,,,,36.0948,36.3362,38.9401,,,,2.68742,2.69964,2.67532
23.2616,22.6736,21.9582,,,,36.1638,36.3362,38.9061,,,,2.68742,2.68742,2.67532
23.242,22.654,21.9386,,,,36.2328,36.3707,38.9401,,,,2.68742,2.68742,2.68742
23.291,22.6834,21.9582,,,,36.0948,36.3362,38.9401,,,,2.67532,2.68742,2.67532
23.3302,22.6932,21.9631,,,,36.0257,36.3362,38.9231,,,,2.68742,2.68742,2.67532
23.3351,22.6932,21.968,,,,36.00845,36.3362,38.9061,,,,2.68137,2.68742,2.67532
23.34,22.7128,21.9876,,,,35.9912,36.3018,38.9401,,,,2.67532,2.68742,2.68742
23.3596,22.7128,21.9778,,,,35.9221,36.2673,38.9401,,,,2.68742,2.68742,2.67532
23.389,22.7128,21.9876,,,,35.853,36.2673,38.9061,,,,2.67532,2.68742,2.67532
23.389,22.6932,21.95493333,,,,35.81845,36.3018,38.96283333,,,,2.67532,2.69964,2.67532
23.389,22.6883,21.92226667,,,,35.7839,36.319,39.01956667,,,,2.67532,2.69353,2.67532
23.3596,22.6834,21.8896,,,,35.8876,36.3362,39.0763,,,,2.67532,2.68742,2.67532
23.3596,22.6883,21.8896,,,,35.853,36.3362,39.1103,,,,2.67532,2.68742,2.67532
23.3498,22.6932,21.8994,,,,35.88755,36.3362,39.1103,,,,2.67532,2.68742,2.67532
23.34,22.69646667,21.9092,,,,35.9221,36.32473333,39.1103,,,,2.67532,2.68742,2.67532
23.3498,22.69973333,21.919,,,,35.9221,36.31326667,39.0763,,,,2.68742,2.68742,2.67532
23.3204,22.703,21.9337,,,,35.9567,36.3018,39.04225,,,,2.67532,2.68742,2.67532
23.3106,22.7079,21.9484,,,,35.9912,36.28455,39.0082,,,,2.68137,2.68742,2.67532
23.3008,22.7128,21.968,,,,36.0257,36.2673,39.0082,,,,2.68742,2.68742,2.67532
23.3057,22.752,21.9778,,,,36.0343375,36.2673,38.9912,,,,2.68742,2.68742,2.67532
23.3106,22.7226,21.9876,,,,36.042975,36.2673,38.9742,,,,2.68742,2.68742,2.67532
23.3155,22.7324,21.98433333,,,,36.0516125,36.2558,38.9742,,,,2.68742,2.68742,2.67532
23.3204,22.7422,21.98106667,,,,36.06025,36.2443,38.9742,,,,2.68742,2.68742,2.67532
23.3253,22.752,21.9778,,,,36.0688875,36.2328,38.9742,,,,2.68742,2.68742,2.67532
23.3302,22.7324,21.9729,,,,36.077525,36.2673,38.9912,,,,2.68742,2.68742,2.67532
23.3351,22.7226,21.968,,,,36.0861625,36.30175,39.0082,,,,2.68742,2.68742,2.67532
23.34,22.7128,21.9778,,,,36.0948,36.3362,38.97415,,,,2.68742,2.68742,2.67532
23.34,22.7128,21.9876,,,,36.1063,36.3362,38.9401,,,,2.683386667,2.69964,2.67532
23.34,22.7177,21.9925,,,,36.1178,36.3362,38.948625,,,,2.679353333,2.69964,2.678345
23.34,22.7226,21.9974,,,,36.1293,36.3362,38.95715,,,,2.67532,2.69964,2.68137
23.3547,22.7324,22.0023,,,,36.06025,36.3362,38.965675,,,,2.67532,2.68742,2.684395
23.3694,22.752,22.0072,,,,35.9912,36.2673,38.9742,,,,2.67532,2.69964,2.68742
23.389,22.752,22.017,,,,35.95665,36.30175,38.95715,,,,2.67532,2.69964,2.68137
23.4086,22.752,22.0268,,,,35.9221,36.3362,38.9401,,,,2.67532,2.69964,2.67532
23.4331,22.752,22.0366,,,,35.88755,36.3362,38.9401,,,,2.67532,2.69964,2.67532
23.4576,22.7373,22.04885,,,,35.853,36.3362,38.91455,,,,2.67532,2.69353,2.67532
23.438,22.7226,22.0611,,,,35.853,36.3362,38.889,,,,2.68742,2.68742,2.67532
23.438,22.752,22.07335,,,,35.7839,36.3018,38.86345,,,,2.68742,2.69964,2.67532
23.487,22.7471,22.0856,,,,35.7494,36.319,38.8379,,,,2.67532,2.69964,2.67532
23.4968,22.7422,22.0856,,,,35.7148,36.3362,38.8379,,,,2.67532,2.69964,2.67532
23.4772,22.7422,22.0856,,,,35.7494,36.2673,38.872,,,,2.68742,2.69964,2.68742
23.4576,22.7373,22.0709,,,,35.7839,36.30175,38.88905,,,,2.67532,2.69964,2.68137
23.4478,22.7324,22.0562,,,,35.853,36.3362,38.9061,,,,2.67532,2.69964,2.67532
23.4478,22.7422,22.0513,,,,35.853,36.3362,38.94015,,,,2.67532,2.68742,2.68137
23.4674,22.7422,22.0464,,,,35.81845,36.3362,38.9742,,,,2.68137,2.69964,2.68742
23.487,22.7716,22.05946667,,,,35.7839,36.3362,38.96283333,,,,2.68742,2.69964,2.683386667
23.438,22.7716,22.07253333,,,,35.8185,36.3018,38.95146667,,,,2.68742,2.69964,2.679353333
23.389,22.7814,22.0856,,,,35.9912,36.2673,38.9401,,,,2.68742,2.69964,2.67532
23.4086,22.7912,22.0954,,,,35.9912,36.2673,38.90605,,,,2.68137,2.69964,2.68137
23.4282,22.81406667,22.1052,,,,35.9912,36.2213,38.872,,,,2.67532,2.69964,2.68742
23.4086,22.83693333,22.115,,,,35.9912,36.1753,38.872,,,,2.68742,2.69964,2.67532
23.4478,22.8598,22.1248,,,,35.9567,36.1293,38.872,,,,2.68742,2.69964,2.68742
23.4821,22.8892,22.1444,,,,35.92215,36.1293,38.8039,,,,2.68137,2.69964,2.67532
23.5164,22.8696,22.1591,,,,35.8876,36.1293,38.78685,,,,2.67532,2.68742,2.68137
23.4968,22.8696,22.1738,,,,35.9221,36.1983,38.7698,,,,2.67532,2.69964,2.68742
23.487,22.8696,22.1934,,,,35.9221,36.1638,38.7357,,,,2.67532,2.69964,2.68742
23.5164,22.8794,22.213,,,,36.0257,36.18105,38.7016,,,,2.68742,2.69964,2.68742
23.53355,22.8892,22.2326,,,,35.991175,36.1983,38.6675,,,,2.68742,2.69964,2.68742
23.5507,22.8794,22.2424,,,,35.95665,36.1983,38.6675,,,,2.68742,2.69964,2.67532
23.56785,22.8941,22.2473,,,,35.922125,36.1983,38.6675,,,,2.68742,2.69353,2.68137
23.585,22.9088,22.2522,,,,35.8876,36.1983,38.6675,,,,2.68742,2.68742,2.68742
23.59235,22.9186,22.2571,,,,35.861675,36.1983,38.6675,,,,2.68742,2.69964,2.68742
23.5997,22.9235,22.262,,,,35.83575,36.1983,38.6675,,,,2.68742,2.69353,2.68742
23.60705,22.9284,22.26853333,,,,35.809825,36.1983,38.6675,,,,2.68742,2.68742,2.68742
23.6144,22.9186,22.27506667,,,,35.7839,36.1983,38.6675,,,,2.68742,2.69964,2.68742
23.6242,22.9333,22.2816,,,,35.74935,36.1638,38.6675,,,,2.68742,2.69964,2.68742
23.634,22.948,22.28813333,,,,35.7148,36.1293,38.64476667,,,,2.68742,2.69964,2.68742
23.634,22.9578,22.29466667,,,,35.7494,36.1293,38.62203333,,,,2.68742,2.69964,2.68742
23.6732,22.9578,22.3012,,,,35.7148,36.1408,38.5993,,,,2.68742,2.695566667,2.68742
23.6438,22.9578,22.3306,,,,35.7148,36.1523,38.6334,,,,2.68742,2.691493333,2.68742
23.6242,22.9578,22.3306,,,,35.76665,36.1638,38.5993,,,,2.68742,2.68742,2.68742
23.6046,22.9627,22.3306,,,,35.8185,36.1638,38.5993,,,,2.68742,2.69353,2.683386667
23.6634,22.9676,22.3306,,,,35.7148,36.1638,38.5993,,,,2.68742,2.69964,2.679353333
23.6536,22.9676,22.3306,,,,35.73783333,36.1638,38.5993,,,,2.68742,2.69964,2.67532
23.6438,22.9676,22.36,,,,35.76086667,36.1638,38.5652,,,,2.68742,2.69964,2.67532
23.634,22.9676,22.3649,,,,35.7839,36.1638,38.5652,,,,2.68742,2.69964,2.68137
23.634,22.9774,22.3698,,,,35.7839,36.1293,38.5652,,,,2.68742,2.69964,2.68742
23.6242,22.997,22.3796,,,,35.8012,36.0948,38.5652,,,,2.68137,2.69964,2.68742
23.6144,23.0264,22.3796,,,,35.8185,36.0603,38.54815,,,,2.67532,2.68742,2.68742
23.6438,23.0558,22.3796,,,,35.7839,35.9912,38.5311,,,,2.69964,2.68742,2.68742
23.6634,23.046,22.3796,,,,35.7148,36.00845,38.5311,,,,2.68742,2.69353,2.67532
23.683,23.0362,22.3698,,,,35.7494,36.0257,38.5652,,,,2.67532,2.69964,2.68742
23.683,23.0166,22.3943,,,,35.8012,36.0603,38.54815,,,,2.68137,2.69964,2.68742
23.683,23.0362,22.4188,,,,35.853,36.0603,38.5311,,,,2.68742,2.69964,2.68742
23.732,23.046,22.4286,,,,35.9221,36.0603,38.497,,,,2.67532,2.69964,2.67532
23.7124,23.0656,22.4286,,,,35.8876,36.0603,38.497,,,,2.67532,2.69964,2.68137
23.6732,23.0852,22.4286,,,,35.9567,36.0603,38.497,,,,2.68742,2.69964,2.68742
23.6732,23.095,22.4384,,,,35.9682,36.043,38.5311,,,,2.68742,2.69964,2.68742
23.6732,23.1048,22.4531,,,,35.9797,36.0257,38.497,,,,2.68742,2.69964,2.68742
23.6732,23.1048,22.4678,,,,35.9912,36.0603,38.4629,,,,2.68742,2.69964,2.68742
23.6977,23.1146,22.4678,,,,35.95665,36.0603,38.47995,,,,2.68742,2.7058,2.68742
23.7222,23.1244,22.4678,,,,35.9221,36.0603,38.497,,,,2.68742,2.71196,2.68742
23.7173,23.1146,22.4874,,,,35.88755,36.0603,38.497,,,,2.69353,2.69964,2.68742
23.7124,23.1244,22.4874,,,,35.853,36.0603,38.4629,,,,2.69964,2.69964,2.67532
23.7124,23.1048,22.4874,,,,35.853,36.0603,38.4629,,,,2.69353,2.68742,2.67532
23.7124,23.1097,22.4874,,,,35.853,36.0603,38.497,,,,2.68742,2.69353,2.68742
23.6928,23.1146,22.507,,,,35.853,36.0603,38.4629,,,,2.67532,2.69964,2.67532
23.6732,23.1244,22.4972,,,,35.9567,36.0603,38.497,,,,2.68742,2.69964,2.68742
23.6928,23.1342,22.4972,,,,35.9394,36.0603,38.497,,,,2.68742,2.69964,2.68742
23.7124,23.1391,22.50046667,,,,35.9221,36.0603,38.497,,,,2.68742,2.69964,2.68742
23.732,23.144,22.50373333,,,,35.853,36.0603,38.497,,,,2.68742,2.69964,2.68742
23.7908,23.1636,22.507,,,,35.7494,36.0603,38.497,,,,2.67532,2.71196,2.68742
23.8104,23.1636,22.5119,,,,35.7148,36.0603,38.51405,,,,2.68137,2.68742,2.68742
23.83,23.1538,22.5168,,,,35.6802,36.0603,38.5311,,,,2.68742,2.69964,2.68742
23.8496,23.193,22.4972,,,,35.611,35.9912,38.5311,,,,2.68742,2.69964,2.68742
23.8202,23.1636,22.507,,,,35.6456,36.0257,38.51405,,,,2.68742,2.69964,2.68742
23.85613333,23.1538,22.5168,,,,35.5764,36.0603,38.497,,,,2.68742,2.69964,2.68742
23.89206667,23.1636,22.5168,,,,35.5072,36.0603,38.5311,,,,2.68742,2.69964,2.68742
23.928,23.1734,22.5364,,,,35.438,35.9912,38.5311,,,,2.68742,2.71196,2.68742
23.879,23.1636,22.556,,,,35.5764,35.9912,38.497,,,,2.68742,2.69964,2.68742
23.8888,23.1734,22.556,,,,35.6456,35.9912,38.4629,,,,2.68742,2.69964,2.68742
23.8986,23.1832,22.5658,,,,35.6456,35.9912,38.4629,,,,2.69964,2.69964,2.68742
23.9084,23.1832,22.5854,,,,35.5764,36.0257,38.4629,,,,2.68742,2.69964,2.67532
23.8888,23.2028,22.5952,,,,35.853,36.0257,38.4629,,,,2.68742,2.69964,2.68742
23.9035,23.2028,22.5854,,,,35.7839,36.0603,38.497,,,,2.68137,2.68742,2.68742
23.9182,23.2224,22.605,,,,35.7148,36.0603,38.48563333,,,,2.67532,2.69964,2.68742
23.9182,23.2224,22.6246,,,,35.7839,36.0603,38.47426667,,,,2.68742,2.68742,2.68742
23.9182,23.2224,22.6442,,,,35.7148,36.0603,38.4629,,,,2.68742,2.69964,2.68742
23.9231,23.2322,22.6736,,,,35.6975,36.0603,38.3946,,,,2.68742,2.69964,2.68742
23.928,23.2616,22.6442,,,,35.6802,35.9912,38.4287,,,,2.68742,2.69964,2.68742
23.928,23.2714,22.6442,,,,35.6802,35.9912,38.4629,,,,2.68742,2.69964,2.68742
23.9868,23.2616,22.6393,,,,35.5764,36.0257,38.4629,,,,2.68742,2.69964,2.68742
23.9623,23.2616,22.6344,,,,35.611,36.0142,38.4629,,,,2.69353,2.69964,2.68742
23.9378,23.2616,22.654,,,,35.6456,36.0027,38.4629,,,,2.69964,2.69964,2.67532
23.9378,23.2616,22.6638,,,,35.6456,35.9912,38.4629,,,,2.68742,2.69964,2.69964
23.9476,23.2812,22.6785,,,,35.6802,35.9912,38.4629,,,,2.68742,2.68742,2.69353
23.928,23.3008,22.6932,,,,35.6802,35.97395,38.4629,,,,2.68742,2.69353,2.68742
23.9868,23.3204,22.703,,,,35.5764,35.9567,38.42875,,,,2.68742,2.69964,2.68742
24.0162,23.3302,22.7128,,,,35.5072,35.9567,38.3946,,,,2.68742,2.69964,2.68742
24.0407,23.3253,22.7177,,,,35.4726,35.97395,38.41165,,,,2.68742,2.69964,2.68742
24.0652,23.3204,22.7226,,,,35.438,35.9912,38.4287,,,,2.68742,2.69964,2.68742
24.05785,23.3302,22.7324,,,,35.438,35.9912,38.3946,,,,2.68742,2.69964,2.68742
24.0505,23.34,22.7618,,,,35.438,35.9567,38.3946,,,,2.68742,2.69964,2.68742
24.04315,23.3498,22.7618,,,,35.438,35.9567,38.38778,,,,2.68742,2.69964,2.68742
24.0358,23.3596,22.7618,,,,35.438,35.9221,38.38096,,,,2.68742,2.69964,2.68742
24.026,23.3596,22.7618,,,,35.438,35.9221,38.37414,,,,2.68742,2.69964,2.68742
24.0603,23.3596,22.7618,,,,35.36875,35.9221,38.36732,,,,2.68742,2.69964,2.68742
24.0946,23.3694,22.7618,,,,35.2995,35.853,38.3605,,,,2.68742,2.68742,2.68742
24.0897,23.4086,22.77895,,,,35.36875,35.7839,38.343425,,,,2.68742,2.69964,2.68742
24.0848,23.3988,22.7961,,,,35.438,35.7839,38.32635,,,,2.68742,2.69964,2.68742
24.124,23.4184,22.81325,,,,35.40335,35.7839,38.309275,,,,2.68742,2.69964,2.68742
24.1632,23.4478,22.8304,,,,35.3687,35.7839,38.2922,,,,2.68742,2.69964,2.68742
24.1828,23.4576,22.8353,,,,35.2995,35.7839,38.2922,,,,2.68742,2.69964,2.68742
24.2024,23.4478,22.8402,,,,35.3341,35.853,38.2922,,,,2.68742,2.69964,2.68742
24.222,23.4576,22.8451,,,,35.2995,35.8185,38.2922,,,,2.68742,2.69964,2.68742
24.2024,23.4478,22.85,,,,35.2995,35.853,38.2922,,,,2.68742,2.69964,2.68742
24.1632,23.438,22.8402,,,,35.5072,35.9221,38.3263,,,,2.68742,2.69964,2.68742
24.1632,23.4576,22.8598,,,,35.438,35.853,38.3263,,,,2.68742,2.69964,2.68742
24.1632,23.4772,22.8696,,,,35.438,35.7839,38.3263,,,,2.68742,2.69964,2.68742
24.1534,23.5164,22.8794,,,,35.438,35.7494,38.29215,,,,2.68742,2.69964,2.68742
24.2024,23.4968,22.8892,,,,35.3687,35.7839,38.258,,,,2.68742,2.69964,2.68742
24.2024,23.4968,22.899,,,,35.3687,35.7839,38.258,,,,2.68742,2.69964,2.68742
24.1632,23.4968,22.899,,,,35.5072,35.7839,38.2751,,,,2.68742,2.69964,2.68742
24.1534,23.4919,22.899,,,,35.5072,35.81845,38.2922,,,,2.68742,2.69964,2.68742
24.1436,23.487,22.9186,,,,35.5072,35.853,38.258,,,,2.68742,2.69964,2.68742
24.1338,23.4968,22.9284,,,,35.5072,35.8876,38.2694,,,,2.68742,2.69964,2.68742
24.124,23.487,22.9382,,,,35.5764,35.8876,38.2808,,,,2.68742,2.69964,2.68742
24.075,23.5115,22.948,,,,35.6456,35.85305,38.2922,,,,2.68742,2.69964,2.68742
24.1436,23.536,22.9774,,,,35.5764,35.8185,38.2239,,,,2.68742,2.69964,2.68742
24.2024,23.5654,22.97985,,,,35.5072,35.7494,38.21535,,,,2.68742,2.69964,2.68742
24.20893333,23.5752,22.9823,,,,35.4726,35.7839,38.2068,,,,2.68742,2.69964,2.68742
24.21546667,23.5752,22.98475,,,,35.438,35.7839,38.19825,,,,2.68742,2.69964,2.68742
24.222,23.585,22.9872,,,,35.4034,35.7494,38.1897,,,,2.68742,2.69964,2.68742
24.2171,23.5752,22.9872,,,,35.38605,35.7839,38.2239,,,,2.68742,2.69964,2.68742
24.2122,23.585,22.9872,,,,35.3687,35.7494,38.2239,,,,2.68742,2.69964,2.68742
24.1926,23.5654,22.9872,,,,35.43795,35.7839,38.2239,,,,2.68742,2.71196,2.68742
24.173,23.5556,22.99373333,,,,35.5072,35.8185,38.2011,,,,2.68742,2.69964,2.68742
24.2122,23.5654,23.00026667,,,,35.438,35.8185,38.1783,,,,2.68742,2.69964,2.68742
24.21465,23.5654,23.0068,,,,35.4553,35.8185,38.1555,,,,2.68742,2.69964,2.68742
24.2171,23.5654,23.046,,,,35.4726,35.8185,38.1213,,,,2.68742,2.69964,2.68742
24.21955,23.5654,23.046,,,,35.4899,35.853,38.1555,,,,2.68742,2.69964,2.69964
24.222,23.5556,23.0411,,,,35.5072,35.853,38.1384,,,,2.68742,2.71196,2.69353
24.23506667,23.5654,23.0362,,,,35.5072,35.8185,38.1213,,,,2.68742,2.69964,2.68742
24.24813333,23.5948,23.0166,,,,35.5072,35.8185,38.1897,,,,2.68742,2.69964,2.68742
24.2612,23.5948,23.01986667,,,,35.5072,35.7839,38.2011,,,,2.68742,2.69964,2.68742
24.3102,23.5948,23.02313333,,,,35.3687,35.853,38.2125,,,,2.68742,2.69964,2.68742
24.2808,23.585,23.0264,,,,35.4034,35.853,38.2239,,,,2.69964,2.69964,2.68742
24.2416,23.5752,23.046,,,,35.5418,35.8876,38.1897,,,,2.68742,2.69964,2.68742
24.3004,23.5752,23.046,,,,35.4034,35.853,38.21246667,,,,2.69964,2.71196,2.68742
24.3004,23.5654,23.046,,,,35.4553,35.9221,38.23523333,,,,2.69353,2.69964,2.68742
24.3004,23.5556,23.046,,,,35.5072,35.9567,38.258,,,,2.68742,2.71196,2.68742
24.222,23.5752,23.03946667,,,,35.611,35.9221,38.258,,,,2.68742,2.69964,2.68742
24.2416,23.5556,23.03293333,,,,35.5764,35.9912,38.258,,,,2.69964,2.69964,2.68742
24.2465,23.5556,23.0264,,,,35.5591,35.9912,38.258,,,,2.69353,2.69964,2.68742
24.2514,23.5556,23.0362,,,,35.5418,36.0257,38.258,,,,2.68742,2.69964,2.68742
24.32,23.5556,23.046,,,,35.438,36.0603,38.2922,,,,2.69964,2.69964,2.68742
24.3592,23.5556,23.046,,,,35.38605,36.0603,38.258,,,,2.69353,2.69964,2.68742
24.3984,23.5458,23.0264,,,,35.3341,36.0603,38.258,,,,2.68742,2.69964,2.68742
